119,Addax_nasomaculatus,Dasyprocta_leporina,Chaetophractus_villosus,Artibeus_jamaicensis,Asellia_tridens,Aonyx_cinerea,Papio_hamadryas,Cervus_elaphus,Aepyprymnus_rufescens,Vulpes_cana,Nannospalax_ehrenbergi,Tursiops_truncatus,Eulemur_fulvus,Capra_nubiana,Cebus_olivaceus,Hydrochoerus_hydrochaeris,Caracal_caracal,Carollia_perspicillata,Felis_catus,Sciurus_anomalus,Chaerephon_plicatus,Pan_troglodytes,Chinchilla_lanigera,Axis_axis,Colobus_guereza,Vulpes_vulpes,Erinaceus_concolor,Tupaia_glis,Bos_taurus,Myocastor_coypus,Cynopterus_brachyotis,Octodon_degus,Madoqua_kirkii,Equus_asinus,Eonycteris_spelaea,Eptesicus_fuscus,Dama_dama,Vulpes_zerda,Mustela_putorius,Rousettus_aegyptiacus,Giraffa_camelopardalis,Capra_aegagrus,Acomys_russatus,Gorilla_gorilla,Macropus_giganteus,Chlorocebus_aethiops,Lepus_timidus,Ursus_thibetanus,Hipposideros_armiger,Mellivora_capensis,Equus_caballus,Alouatta_caraya,Homo_sapiens,Hyaena_hyaena,Procavia_capensis,Axis_porcinus,Felis_chaus,Phascolarctos_cinereus,Lama_glama,Lemur_catta,Panthera_pardus,Lycaon_pictus,Macaca_fascicularis,Macaca_nigra,Macaca_silenus,Macaca_leonina,Mandrillus_sphinx,Lophocebus_albigena,Dolichotis_patagonum,Callithrix_pygmaea,Suricata_suricatta,Meriones_tristrami,Miniopterus_schreibersii,Herpestes_ichneumon,Mus_musculus,Myotis_emarginatus,Myotis_myotis,Myotis_vivesi,Nasua_nasua,Equus_hemionus,Pongo_abelii,Oryx_leucoryx,Lutra_lutra,Funambulus_pennantii,Pecari_tajacu,Pipistrellus_kuhlii,Hystrix_indica,Cynomys_ludovicianus,Pteropus_lylei,Oryctolagus_cuniculus,Rattus_norvegicus,Macropus_rufus,Macropus_parryi,Ailurus_fulgens,Rhinolophus_ferrumequinum,Rhinopoma_microphyllum,Felis_margarita,Hemiechinus_auritus,Ovis_aries,Symphalangus_syndactylus,Cavia_porcellus,Acomys_cahirinus,Saimiri_sciureus,Stenella_coeruleoalba,Sturnira_lilium,Tadarida_teniotis,Saguinus_oedipus,Saguinus_imperator,Saguinus_midas,Tapirus_terrestris,Eudorcas_thomsonii,Panthera_tigris,Desmodus_rotundus,Chlorocebus_pygerythrus,Microtus_guentheri,Sus_scrofa,Connochaetes_taurinus,Canis_lupus,Equus_burchellii
Addax_nasomaculatus,0.0,17.212418512701767,19.046757286061577,17.609293515763497,20.21861591928486,18.028456752656062,17.674486919314994,16.045846831407246,17.306289694569763,16.828967460372738,17.44973815518121,18.956678731550458,16.011168696416146,17.339922881462012,16.976301596280077,16.93816894586062,16.200224666144287,17.605244571636028,16.89585314440458,17.016716809771857,18.399954855091526,18.12154660298759,17.19503749113273,16.191646514351888,19.86058929079634,15.99054601940312,17.936920340720864,17.328327624236437,15.994217764258892,18.483761784859148,18.903700371946577,17.60922448724413,16.492804055498354,16.64231637340541,17.17758016787795,19.282722942724792,16.819714556697047,17.02450940048557,16.863492751314805,17.55013199300771,18.45751933282234,16.44071865499259,19.20317654105004,16.273543567328403,19.53505746545368,18.476894631463278,18.886950648068904,19.40184079883698,18.25205480524817,16.239739409440695,16.72948828750309,17.24449390163086,17.348891672084928,17.25183107347049,15.811044628511187,16.308900757101284,15.801763117814424,18.285487732254914,15.288655812245453,15.812854610555439,18.19500093638637,16.6731838748737,17.5574250377728,18.28827973394493,17.26307094510237,16.57704594363908,17.67479820796068,17.086323249927382,16.74778170696884,16.76556012690046,16.113123800232792,17.390792834202344,19.085627259533176,17.977289856987383,17.445915052549353,25.574298769950126,18.0684809521109,18.706188121481205,16.37481076244878,17.600743142670765,17.10279091420445,16.617665616818947,17.168612533383094,17.377869742639604,16.770289397489254,19.027938734268858,17.77898794285454,17.430515440986277,16.73070634351928,17.74686971093697,17.019594443865532,18.107264750227348,18.45367645479099,17.376199018326403,18.678890215052522,17.527995536415116,16.087097273208748,17.383226386220514,17.30348335601628,16.401282915004153,18.083543178805396,18.852264616837623,17.671955674855866,20.49224221779265,19.300432704820956,19.965266854400063,16.96354474760294,16.413158919779853,17.11931825512702,19.12077447867579,17.05955501429066,16.28131385560009,17.950463882106767,16.704389492691803,16.29433843677881,16.352076746761078,17.595805023445372,16.784002619694046,17.47721601420018
Dasyprocta_leporina,17.212418512701767,0.0,18.83596151820661,17.098305632220598,20.916488295038853,17.442889667757775,18.37250290549831,17.238880467765505,16.80815151216602,16.6714420198687,17.416091910928873,19.56185764742081,16.541906207695707,17.38532970351732,18.003672968772218,15.843686346557975,16.83113788755922,17.65226411125742,16.765505150796432,19.123605933205326,18.431970587763615,18.40576962575564,17.154094056090322,18.318497315864413,18.662182267474954,17.88516369614511,17.109439591867147,16.379748299574736,17.82715782604174,16.78959221400858,17.004524349441496,16.137538966633237,16.44712752123572,18.307483487978583,17.632791035488445,18.35226830283627,18.167948878802253,16.70893879618157,17.383958804981354,17.28624760769057,18.43819634710397,17.34831192331702,17.331679645314928,18.324115498754338,18.492182755431386,20.052442197498852,16.455280228684835,17.795548126899924,17.63519103975175,17.929059927633794,18.583144678265676,18.17440711133522,18.44209829075914,17.60902255846213,17.13221474852208,17.030323805044837,16.998182685767652,17.264403018413336,18.198978474653508,16.85128702633446,16.24396608525435,17.244522759443303,18.12893188015879,18.86636099743769,18.487755224271954,18.042376007192154,17.806434166141518,17.56028388255953,16.46488020731494,18.35652253341453,17.20881938418345,16.68654449613381,20.142098250425047,20.485147284699813,17.721048886981354,27.26599939237455,17.977024508896474,18.4570253182013,17.38156789625089,18.508551743618582,17.937749610891146,17.600139390002095,17.205463624739433,18.066922849627794,17.39032086601586,19.403467329988054,16.660758987125725,17.21270991143645,16.393880965133757,18.600045102623167,17.233359372443857,17.29733090653856,16.469960923060675,18.124723143365337,20.06623407519373,17.32462203595413,16.87786794565021,17.4089679686994,17.98540754156056,17.642591504119235,16.528636336003743,16.991159744764648,18.734027415353204,19.722204810382976,17.508688896017546,19.432758747931345,18.44968377823668,18.53740077680292,17.39280236407904,18.400000041447537,17.11215823700919,17.03696547678973,18.69877858227651,18.140563818508586,16.715661155159772,17.400294434535567,17.81970664818042,17.310883086867864,18.673116176541903
Chaetophractus_villosus,19.046757286061577,18.83596151820661,0.0,19.673468600551402,13.897013842151065,16.046032937649557,19.80826350459772,18.628891615906028,18.17830867983138,17.87126554730453,18.46432060054832,19.261387458783936,17.398177927604383,18.821303128840754,18.772441767099934,17.531255175497726,17.963249666277033,15.553480257202777,19.033287308266633,20.09699555973824,18.76811790371623,19.65091326472666,18.292511556004456,18.909481559983185,21.829145011455495,17.830426532941875,17.905545705496703,19.03216171366517,17.871122260884032,20.18291564699981,18.524003332686988,17.387602879284096,16.79373847707609,20.661115660918725,16.964461076522504,17.53920024354613,19.31891134683828,18.639931593216076,16.728973323572777,18.022138848822788,18.320179629723953,20.098746318908383,17.594845862237857,18.40790274217166,20.298753645159064,18.02853995361611,18.196595900174458,20.30961120548926,18.313853374552316,15.378998162989687,19.924374092263406,18.23171258506556,19.262068476672635,19.03151664369947,17.712929943487772,17.46971680690747,18.223719938807605,16.419987664667246,20.025150002150976,17.018662282369263,17.72330673859319,18.905215662230614,19.502945336656246,19.666437740438102,17.79174530133723,19.538394651674754,19.46338358215081,20.674023325710216,19.10033225396214,17.70440609678053,16.938316153226975,18.37494824081522,15.931218660837516,19.915531048773516,15.80906451463482,17.38657828696387,16.75154753059826,17.32971230846978,17.99068400981759,21.81938024166218,19.3102787046315,20.182255268523598,16.480815320207356,15.220116014688358,18.324198412873884,19.117706242211334,18.73643087861192,16.51943208022231,18.491486331493377,19.3963967156387,18.39909241449521,17.311854093946184,19.84563303813399,21.18569017512404,16.649388790980538,16.613569331871442,18.671375366737994,16.50569914436291,17.826492398820807,19.051028193930602,19.826762936906817,17.91723539281567,20.139409954250794,18.770281292753246,21.472753886467657,17.379167920816837,19.683189237058496,17.149154818030325,16.555553389235353,21.069140618857382,17.545526040553867,18.634102394400195,19.460339161865743,18.329402508495185,16.629181884527995,18.15948289062204,17.87015587879593,18.503619562792007,20.16640428506419
Artibeus_jamaicensis,17.609293515763497,17.098305632220598,19.673468600551402,0.0,21.098505128870848,17.83315099883446,18.80581808708013,18.200041525027032,16.63341671616667,16.713165288651545,18.17220590235141,20.23454990462264,16.709437712138925,18.2525114444819,18.067946003175766,17.337231572935238,17.189335348138805,17.676070519607634,17.351770483345792,19.035477858506052,18.15584983993905,18.82116395646555,17.989916923910645,18.351527641077727,18.736509708849102,18.534996538548924,17.87314236314911,17.336638259874977,18.27336870722,18.47729367680206,17.328906288985195,16.766986013605937,17.23397457450748,20.070069640912035,17.397317443500448,18.210302520034233,17.865559377009415,16.76619070513722,17.190121308499727,17.102910096721672,19.14092162103619,18.134066845946403,18.13374593350504,19.186893037226607,18.16804665306666,20.335705354443057,16.260712479419333,17.431867212957307,17.291051078866296,17.920974201606185,18.734274727733098,17.701307196364223,18.94995018790867,18.015728885851225,17.599566755992463,16.751034234359025,17.64058175936372,17.828867421563903,17.818613153981943,17.615173029261793,16.494132403006972,18.294386100800924,18.476642837050832,19.007416044454835,19.43214434476228,17.49618265822213,19.54680269583131,17.68966387173434,17.508729404016584,18.66600367585751,17.057970756084288,16.3107622483922,19.98339241033061,19.86639060456306,18.514013520741862,28.0898660422293,18.1744364726133,18.79984807158371,17.80496125152367,17.24539614165535,18.77911332523492,18.579275291001018,17.714661618905854,18.926911023123665,19.135307541720433,20.421716619881423,18.1104283420731,16.985914123676974,16.969470264314534,18.978800180198817,16.79414089434076,17.439492919835534,17.865779921520684,18.82525971225023,21.4332325570882,17.379703408984597,17.360810981174414,17.743489822587353,17.65007882399494,17.52368027068222,18.136998536676813,16.87133888682853,20.75783229897549,20.779128807612395,17.435790494193796,19.497888333743877,19.17445761299161,19.129686969563068,18.470757725455705,18.690514218758384,17.086701623934673,17.380347121486793,17.862990435169177,16.998431121136772,17.25240013767155,17.86292585165083,17.155320158386807,17.583242675009746,18.741747363897304
Asellia_tridens,20.21861591928486,20.916488295038853,13.897013842151065,21.098505128870848,0.0,15.639589069213958,21.86953231999619,20.0819190440332,19.692533778861296,19.446443853683284,19.19535438725041,19.281721602474757,18.506280063260323,21.92575407291791,19.851619197806016,19.19034091371405,20.59802354864248,16.685693717210704,21.14290141316175,21.49962561229551,18.052371517475567,20.780422813242808,19.189455412638168,21.30469427383317,24.6817475152666,21.46548918787721,18.56610992912545,20.119358942705237,18.638684974779608,21.691923333533026,20.313481930267816,19.189082754638452,18.46834222127267,23.900537552506304,17.542831198949173,16.884986078088073,21.22102553329803,21.07412544739647,17.33701017281173,19.38503352840598,18.68741945318585,21.578691719843402,20.27588791037754,19.17455014266935,23.26773158052073,18.188075386278552,19.308482438047868,23.00848393283473,21.195388461628824,16.233362017220202,20.858293099643724,19.86156817358412,21.1262617842331,21.293290386246518,19.33649315782049,18.865829009541667,19.89544056457058,18.783293931356617,21.830234390203962,18.205761576076736,18.597019887305134,21.06507257761568,21.211981810265605,21.341272111693723,18.976794090127832,22.45871320525918,21.241985411431692,21.997154170657872,19.87214189889701,19.371371513912038,17.70140885473424,19.34210828468968,14.316677091568966,20.62170425150915,16.224282729883583,13.967757735919694,17.465792408747546,18.48871553213837,18.659969212395648,25.261021637197654,21.000020695093287,22.68196596820325,16.422432223515415,14.439392190287592,19.845673174567157,17.81168147301286,20.650386831565946,17.17357696059156,20.37954128762935,21.23479048925939,19.532653143204477,19.569452580614115,21.91852531298785,23.08796951240828,14.554607705235266,17.498602195997766,19.953637930025725,15.493041579404718,18.54360559138565,20.603954586355904,22.141646642328595,20.078474578451363,20.17767808418145,18.338574398970145,22.91534721369841,15.864782114853554,20.186097324799434,17.17748433922821,16.28981031566498,23.183235195051928,20.23074235317886,21.034465901717798,21.07625681705825,20.83829133823894,18.17861630155437,20.009629048608563,19.67622393225976,20.08363497490078,21.9976836571409
Aonyx_cinerea,18.028456752656062,17.442889667757775,16.046032937649557,17.83315099883446,15.639589069213958,0.0,17.93658480212475,15.93859367846066,17.268921061385356,16.02212292126747,16.445469782322213,18.033227006677986,15.865129837546638,17.646496785578186,15.673870147990625,16.76466746068256,17.63236752207419,15.745445614647508,17.147259216691964,19.110808177282294,16.27860692635197,15.791717302975881,16.588381837058392,18.205656092841142,18.25042664301278,18.104584256135887,16.060495167419983,17.292884317663326,14.591890782182423,16.40207031115749,18.012591529863265,16.26393289111565,14.915834477235908,20.20783255606919,14.661672464139713,16.452653688990946,17.584152847142054,15.680825585967025,14.832752308226894,16.972782363272273,15.063830203600288,17.427098407203886,17.675540147825792,15.683738428017763,19.985834333666087,17.251067030547624,17.003665123094933,19.377030082259385,16.696766968734824,14.899807133900323,17.89017967120476,16.32747759008968,17.99292205141176,17.57597337285599,16.438609086867615,15.697109665644746,16.44571302041775,16.676690359007644,17.43705637983974,14.62338913489667,16.08528686755337,17.350353205653036,17.210747152158238,17.163164571511754,16.747982865657427,17.993613428275232,18.15925158340624,17.50520405399932,16.890602479672243,15.622942349833913,15.161128184044903,16.054980293499383,14.89579342684069,19.858384167352188,15.967225047802092,21.137333108470244,15.787720977748954,17.174481995411444,15.420436872713063,20.566881970464948,16.920772082333134,18.47261526670949,13.919435621343181,14.605131488880444,16.37601243244871,16.494719916461065,16.609374069197568,14.498247821710864,16.901730523627084,18.67740078515311,16.23339838263936,16.82253860809043,17.463378222574406,18.251732453332764,15.269881470163778,15.699200204743963,16.783589902514304,15.363645473019414,15.976666419515642,16.062967087904244,17.442528604251862,16.719355085693536,17.83235705150532,18.321335546656957,17.542953459468187,16.497053746703692,17.571496848328316,15.65448574395225,15.19491135500429,18.546041689550655,16.326804920231375,16.969728776039027,17.988696808466877,16.30043021877823,15.575555443991288,15.941433228762763,17.32284241059463,17.308545984344313,17.7653693315098
Papio_hamadryas,17.674486919314994,18.37250290549831,19.80826350459772,18.80581808708013,21.86953231999619,17.93658480212475,0.0,18.30249375020783,18.6278574122911,18.060015316571363,18.794293579119,19.249243490975964,17.884882971538676,18.384100955332272,17.291119870972157,17.882604134530464,18.164968177946427,19.21695613924725,18.19824804641786,18.838278389291943,19.077264785838118,17.055241794474256,18.08015908829546,18.263414499905274,17.035010298585803,18.53825081907658,18.82561318665472,18.07339555479353,19.403477396021948,18.64338198104271,18.977344465185485,17.909256132348997,17.8735146042429,18.72310535475559,19.269673630051017,20.156903961715322,18.2188307717725,17.75596763074146,19.327685733879406,18.716427936583028,19.142654380646864,18.23843603962161,19.230200745600325,17.144346383885836,19.196873032042646,19.539812765952064,19.242987891221155,17.93444814406333,19.0476135667975,18.754592907247726,18.49570816680201,17.415301801533552,17.752813319761476,18.272205911725678,18.231910557162436,18.689888693417537,17.937783342746187,19.869795521942986,17.830839041403756,17.524768800945658,17.907958830592328,17.803624939237626,16.948575488159364,16.470479687325735,18.733304141956598,16.613917253413142,16.915369901207228,16.023689792853233,18.675355742031464,17.84676553010189,18.278894926935994,18.120071990352024,20.802914261926162,19.973745083869368,18.693703910692335,28.600037591590613,19.493386692837014,19.688057623731794,17.975236781086732,19.787800615904395,17.443882723058696,18.102661673996785,18.625458888983022,20.17778924500315,19.250936149879458,20.64135445713381,18.355185734114112,18.716399755737246,17.95550544754049,19.293504731311405,18.7770333726517,18.120304187874417,18.739352995446886,18.512067505100088,20.866496449388336,18.750750586353583,18.324365509846977,19.159157626610163,18.39257607881696,17.32484426881947,18.63206824922057,19.095366875067562,18.137801702976013,20.05945117118865,18.48567358370968,20.82678158359436,17.680895597633466,18.93922367198437,18.208802765655836,18.919478503675816,18.022836997284706,17.969280264521736,19.55346394294014,17.1434759581502,18.51036061144883,18.149008977584135,18.770278475854294,18.324231321198553,18.509260086108576
Cervus_elaphus,16.045846831407246,17.238880467765505,18.628891615906028,18.200041525027032,20.0819190440332,15.93859367846066,18.30249375020783,0.0,17.758575869358474,16.303510531690122,17.61655893777767,17.36697456718036,17.316738095312505,17.096024951034337,17.31186461938682,17.401410321038796,17.85779429322838,18.11713767148532,17.820524406374034,16.668536076144704,18.214862588237292,16.77595322796435,17.962410241981615,18.098657888479405,18.858657732453224,17.830289896752607,17.24752527741359,17.76354636066084,15.784032955200747,17.207110606912686,18.328067112606316,17.115338513260845,16.95140945271406,16.781593320084717,16.412480525564266,18.543603505265132,17.50668846070688,16.698628029220693,17.25573070034492,17.49264293846091,16.17618805788177,16.37917855945705,17.117028232695432,16.360450501248586,19.463723002512786,18.153902057878245,17.312371040242756,16.502143700012155,17.379443558931932,17.55544203128912,16.189890752070646,17.249683415677083,17.267199647158968,17.35218033032629,17.44933595389734,16.18628383805563,17.975918230330723,17.085851564775197,16.576498983505743,16.78034470724097,16.650751948486423,17.912131193537476,17.75480819442219,17.37126168802632,17.935375503653187,18.7194084412997,17.917781020636266,17.266769355338248,17.08836746646628,17.854461360590452,17.074674786301568,17.17508152396311,17.672179025278545,19.610187367912175,16.794900308812117,26.160542411916374,16.932880243681954,18.646788657964194,16.393837609359732,18.277737178705586,16.975801093313162,17.43331551584319,16.816037525862985,17.582157221103095,16.42323187490676,18.751111430503656,17.289227971506822,16.939514823725883,17.45363593286711,19.403236753663283,17.22070350763298,17.92352148096916,19.249358197176512,17.687288933729278,18.653032854359473,17.29993009695997,18.0942751895782,16.54454889496987,15.55826787646988,16.762638681577936,18.10894633815839,17.851277107269915,17.81914345615059,19.19797226795129,19.272661788473016,19.1304302826959,18.649283749667738,18.631578730920083,17.516963732140795,19.0974839442239,16.77674937434262,15.944641943694451,18.76644757246512,18.923345734469496,16.18688248939251,17.125772393148914,15.89207578645416,17.938708209736976,17.050837231357246
Aepyprymnus_rufescens,17.306289694569763,16.80815151216602,18.17830867983138,16.63341671616667,19.692533778861296,17.268921061385356,18.6278574122911,17.758575869358474,0.0,16.752721427002367,17.420675589452063,17.10845359989002,16.652103802998184,17.464689038602632,17.630339935930213,17.021116296492963,16.89342504900578,16.827904877823244,16.79954704358258,17.515747704187177,17.750332318360055,17.789797090908145,17.64239505190742,17.15354428125767,18.15690883627671,18.28060590547264,17.40555269964921,17.242962517716236,17.37340376157248,18.405846346761813,16.57083718527805,16.270756342291012,16.01671774292445,19.309617339594446,17.277607452429898,18.164201286298074,17.38483922644451,17.67791291163996,17.366996968951533,16.802472312497706,18.952422919309658,17.349718130347892,16.788803257686794,18.45747774541325,17.952074497572525,19.559122227863796,16.426656034064884,18.560317500160416,17.42475367855709,16.532557722565137,18.76751874432042,18.081627836800415,18.310780654354872,17.102465085284567,16.59258760597755,16.369615255473033,16.319345003437824,17.604176702068273,18.144043918369654,16.57460594840021,17.465678133495103,17.524665682569523,18.194170497681426,16.89166688296581,18.712872554818063,18.13168889957287,17.97714249958131,17.47723375610097,16.345408614705242,17.963506710273226,16.914600601727447,17.13540415647882,17.27711389919927,18.498589069069034,16.4558128928033,25.681785021709395,17.222106845928412,17.622361272847744,17.08902277598269,17.993218316467615,18.26161935846913,18.067301488501904,16.890215740807772,18.054959151052913,17.295768941736593,18.85128214623441,17.157386043060146,16.604158806758285,16.320679143220055,17.36212953216491,16.92783350828458,16.67463843110822,17.480641301090245,17.546626088322505,19.069658462613496,16.5483784701638,16.281902313118877,16.929329009811713,16.658688294915855,17.96028184955479,17.345619506027603,16.449441948806722,18.942917905071127,18.507489278188917,18.792354705706476,18.490243891702985,18.637288135112406,18.581692482173878,17.431745550463575,18.517042651740546,16.565117813910767,17.509877717286088,17.629102106436775,18.02547615625514,16.499910451620256,16.846819306388895,16.632784459581437,17.05048809473315,18.399213620293448
Vulpes_cana,16.828967460372738,16.6714420198687,17.87126554730453,16.713165288651545,19.446443853683284,16.02212292126747,18.060015316571363,16.303510531690122,16.752721427002367,0.0,18.50651888447959,19.954043025349666,15.415659849835919,16.986381005791003,16.384791144894454,16.66952056450495,16.774038380332996,16.820739638139862,16.135020008093637,18.960499287695193,18.77856749488479,16.4115239577059,17.64214924312933,18.44961768289521,16.99602605424967,15.969871449866481,16.81052835666159,17.162382865792832,16.639664729222492,17.57554318587912,16.69573647408275,18.083292632049766,15.237967139386527,17.485504057682483,16.8178569733845,18.36356986626638,17.824709914247048,15.442739753652333,16.4771215008846,17.061939643975442,17.035422516658297,17.158791058699883,17.468444618417696,16.581087712351685,17.873749897241883,17.291936539449658,16.311206448584024,16.50674832684423,18.141008690691564,16.988943080967886,16.887551807026263,16.314528625074374,17.75404475812033,17.26731247443656,16.30626786635115,16.110767878605802,16.364679068386966,17.806320437624315,16.349215195618623,15.328826051255641,13.932643998714155,16.776963770009196,16.739234643817625,17.245844533928107,16.79380040416416,16.514676540114387,18.06973784122058,17.443891807095223,15.925095401158103,16.21286669735136,15.58806126738265,16.714086755440693,18.83820193723548,19.38598388997393,18.574833748574115,27.498139357452906,17.76256707699612,18.414432240570395,15.276924205008598,19.557702160863833,17.274039645936227,17.52892958853827,16.078926496140472,17.97327855044353,18.018359388384685,20.371665666336302,17.89293860201007,16.768199619746444,17.02086568702106,18.916015462928733,17.90195332677305,17.279844175562378,16.964430018398318,17.293702261139796,18.72559386180437,17.01921287817788,16.282198431439546,17.096739692654726,16.485632097422695,16.127033093323345,16.31349830903802,17.48291745281447,17.265189855044035,20.078628010154322,18.471803464192426,19.2493372208995,16.374281695367976,17.468925143671726,15.948417484465264,18.188983306660866,16.783017072315207,15.495583402537942,17.756800548290492,16.285007142716882,16.78547100906006,16.287436116490845,17.233448970449004,17.335496771550783,17.25771008037135
