119,Addax_nasomaculatus,Dasyprocta_leporina,Chaetophractus_villosus,Artibeus_jamaicensis,Asellia_tridens,Aonyx_cinerea,Papio_hamadryas,Cervus_elaphus,Aepyprymnus_rufescens,Vulpes_cana,Nannospalax_ehrenbergi,Tursiops_truncatus,Eulemur_fulvus,Capra_nubiana,Cebus_olivaceus,Hydrochoerus_hydrochaeris,Caracal_caracal,Carollia_perspicillata,Felis_catus,Sciurus_anomalus,Chaerephon_plicatus,Pan_troglodytes,Chinchilla_lanigera,Axis_axis,Colobus_guereza,Vulpes_vulpes,Erinaceus_concolor,Tupaia_glis,Bos_taurus,Myocastor_coypus,Cynopterus_brachyotis,Octodon_degus,Madoqua_kirkii,Equus_asinus,Eonycteris_spelaea,Eptesicus_fuscus,Dama_dama,Vulpes_zerda,Mustela_putorius,Rousettus_aegyptiacus,Giraffa_camelopardalis,Capra_aegagrus,Acomys_russatus,Gorilla_gorilla,Macropus_giganteus,Chlorocebus_aethiops,Lepus_timidus,Ursus_thibetanus,Hipposideros_armiger,Mellivora_capensis,Equus_caballus,Alouatta_caraya,Homo_sapiens,Hyaena_hyaena,Procavia_capensis,Axis_porcinus,Felis_chaus,Phascolarctos_cinereus,Lama_glama,Lemur_catta,Panthera_pardus,Lycaon_pictus,Macaca_fascicularis,Macaca_nigra,Macaca_silenus,Macaca_leonina,Mandrillus_sphinx,Lophocebus_albigena,Dolichotis_patagonum,Callithrix_pygmaea,Suricata_suricatta,Meriones_tristrami,Miniopterus_schreibersii,Herpestes_ichneumon,Mus_musculus,Myotis_emarginatus,Myotis_myotis,Myotis_vivesi,Nasua_nasua,Equus_hemionus,Pongo_abelii,Oryx_leucoryx,Lutra_lutra,Funambulus_pennantii,Pecari_tajacu,Pipistrellus_kuhlii,Hystrix_indica,Cynomys_ludovicianus,Pteropus_lylei,Oryctolagus_cuniculus,Rattus_norvegicus,Macropus_rufus,Macropus_parryi,Ailurus_fulgens,Rhinolophus_ferrumequinum,Rhinopoma_microphyllum,Felis_margarita,Hemiechinus_auritus,Ovis_aries,Symphalangus_syndactylus,Cavia_porcellus,Acomys_cahirinus,Saimiri_sciureus,Stenella_coeruleoalba,Sturnira_lilium,Tadarida_teniotis,Saguinus_oedipus,Saguinus_imperator,Saguinus_midas,Tapirus_terrestris,Eudorcas_thomsonii,Panthera_tigris,Desmodus_rotundus,Chlorocebus_pygerythrus,Microtus_guentheri,Sus_scrofa,Connochaetes_taurinus,Canis_lupus,Equus_burchellii
Addax_nasomaculatus,0.0,103.47691499878067,99.59684182789499,111.16119863396017,101.91597267201314,91.30998993681727,102.9285239417836,105.55458639581474,100.04670960828918,97.99695514733679,108.64469916904396,103.07377698499334,97.32534581696461,93.60175553906832,100.90812180751846,98.48977612461837,101.23911807950515,101.89542065464295,96.9047565015594,99.81717919556536,109.60612428551478,113.19551815593239,109.42590701000921,93.12424813645626,105.14915636493058,113.73926723645653,103.99089179978085,99.9231498228871,102.4403369066179,105.5578147604449,104.80955916954949,101.73807401606052,94.57127455623365,106.59743503183924,106.90575759292086,115.65412220300533,92.80819423334754,96.52176274330097,95.27735033803523,100.9944079918758,106.66160847549327,94.0513814295265,108.61221218602108,106.90901832294149,102.03736506478316,108.76006335994839,95.93356847306212,101.34968316253119,112.79101317579035,96.34520143505118,102.13159326017748,104.87051777725459,97.78728169600205,95.09441581020165,94.09500408140923,94.67942481734349,95.66752977958582,115.04876584681975,104.36492697399406,94.51759691823182,96.6819500175784,93.43335709282081,103.73467753274424,98.57024010953852,105.20347453989172,107.25472738532048,102.9138449363814,99.55864385977176,96.0257619038357,97.57294658101034,95.58586692462222,106.38692519316095,104.09131140150465,99.22566225197758,99.1467255895979,119.30377307639515,106.47321064814325,107.76629874441561,95.756687447691,109.25880857487348,104.03260960513144,94.71324100241452,93.05809112469916,101.03113383431645,96.16310438102823,112.37750097449496,104.95278392338953,105.57598957349335,102.81388193219016,106.48623989337678,105.57733318587623,98.06235087477762,101.65752601388496,95.76129268728965,99.43053997068964,101.92626092434317,101.04775783581773,109.52469007440877,94.52831851633309,107.36042800140663,105.95228110138439,110.82894041286117,105.90537732260185,108.35231058225432,111.4785283602322,108.81353890837946,101.92999674945993,99.17206497236944,107.27293477410929,107.03089673787532,86.45043997324188,102.81148871648779,109.45880178324848,96.58413780121842,108.4704050574514,94.28821662028591,99.16591643182558,96.98919557939632,105.76558324041605
Dasyprocta_leporina,103.47691499878067,0.0,107.21229093215476,111.47633001690112,112.70485289761655,99.61041062459168,109.55619523328383,110.27282219254201,103.23128197754666,103.2324462248651,104.66469735009605,112.16741052240317,100.74693007852193,101.97051900307864,104.90155417482329,92.49387620540244,105.22291972972133,106.0103001340393,103.17073648759639,112.37573408684068,112.90108755159537,112.79741422955614,102.85103380291204,106.41284504608171,113.33783228952203,107.1188183608052,105.23084289114952,96.66672782404746,107.88549562018545,98.50778418559752,106.68983572307191,101.78046619723472,102.3157169900036,109.2249357327113,103.35033254921099,111.72579517295533,107.33868028301617,99.64726663964707,104.9496234529966,101.10385107734987,105.84415958084465,103.0933877147916,104.82845571969679,114.55232300404097,106.57293538756602,107.38637541882079,94.19352148517176,111.61512514544609,109.33654431671539,102.59164012795173,109.28758910826753,108.71451113444141,111.17468185248921,105.55074629040803,100.54897053894983,98.00840984054878,106.2094389245143,109.67512292216931,109.87875947616713,104.35264068934173,106.54760176217344,105.0085578260689,108.04665458352147,106.47961471991445,111.53558269296053,108.58463299557076,108.93652189594391,108.4365392929067,92.55602549998812,101.58578456370891,103.10772322060033,103.75441759295168,105.97624959831971,110.84232545840824,104.18102394103352,127.03782797496123,106.59688462614116,107.06792402632959,106.63317535625372,111.549642643693,111.53109767272655,104.59781064777737,101.34968299992079,101.95590824947092,106.12684957433831,116.82434161406078,100.34116777426749,97.44508123130932,97.9808615794013,110.42912363681961,106.10369585859102,104.48998271909439,105.80750370471151,107.15229398483848,111.10963811903731,103.32897340107199,107.69755464463145,104.41416860692078,105.4022863792747,107.62402425766001,99.29530508199136,105.78136293460688,109.51002797993627,113.49099384417184,109.95731170974943,108.99626951467448,104.32681685412786,105.98994038234862,104.7494173946468,107.1708283579396,99.70966594036258,107.12576838802175,108.93577478891532,108.5905170197633,108.09297142699654,105.4461231666059,108.02611192395091,104.3832932677662,108.32521813211133
Chaetophractus_villosus,99.59684182789499,107.21229093215476,0.0,107.19486663971094,78.90163737807418,96.67440817452723,109.93055602224521,109.73486818040053,99.56807116369798,105.58312546723495,100.84669650290513,104.8749693125513,100.77146262515514,102.81319485610854,103.5736539077219,103.20444918597352,106.28817142468405,89.27364755132658,102.66115636406384,105.24482899973975,98.37210478725594,109.55156945374921,100.65068635990045,104.56491311965812,114.94780415865233,117.28993110673443,96.7569199325266,103.17493177373919,101.87505041528934,107.19476815560884,108.27924635151012,101.67409424926657,97.13490959248722,114.35789981300596,104.34959130841014,99.07021951175864,104.20677288273127,107.30163816961159,91.98254595648667,98.96633332477968,102.52303371857863,106.41003007266727,102.466956981355,108.0209682758915,104.83628604783435,101.0489546810062,102.47462707117771,113.34792535156032,106.44008432721117,87.12266938299696,108.79851089198407,106.17984825652304,105.48683638772836,101.2777225252511,98.56898142334454,96.7650558588286,100.4425745878585,105.3987160494124,115.23723190117678,98.4500581648933,105.18122766723573,103.43900686545624,106.9944673330994,106.75519354572232,111.65833395291983,111.09104671968389,110.10660629314643,111.35117137690582,106.9991558804543,103.82656175366839,99.46687348754259,101.29358568176569,93.1403249712942,101.67140967451157,89.03768336369865,87.29015231629353,89.90837742876039,93.19873346945408,102.05122448698529,115.73873075169683,106.42970669602362,105.04095563833779,94.62617444429036,86.10384032410218,103.66602786335957,90.17918249676183,108.93640374219723,99.0595357112672,106.30728555931452,107.34130149042508,101.30532818929396,100.06238203467535,111.10958005600385,107.87023264542162,89.64998939708562,91.67373654656495,102.10834116744465,93.13989731785719,102.54354995067055,109.75429101905584,107.35991022336084,103.61177732413691,106.26725102493359,105.23881951308411,109.44554503980945,92.26349245345173,105.9900051248363,97.60113230214877,102.10310551197873,104.89615062326033,100.48576557438588,107.04583077695933,104.8413372744499,109.2421697706134,97.1595356930452,101.9852283922003,96.21985737886565,102.44005063988527,113.83835383139368
Artibeus_jamaicensis,111.16119863396017,111.47633001690112,107.19486663971094,0.0,118.34451834805212,109.88719423261156,114.43982177672042,121.04553877658219,102.43397940913323,106.2335454862193,103.06820005696365,116.94939268946504,106.71951653695442,109.30838316756395,111.40428175170803,110.097532871061,110.09992783579821,98.04675324400638,109.10810049856543,111.8309843518773,106.16002219603953,114.47796279007764,98.6548126508377,110.08939147002873,108.01727820627342,112.91243963073882,103.39671316763724,105.37994675459913,110.01713147146211,109.51234478714069,105.20360215439322,98.45377092928436,104.53489538773297,116.2203014341292,99.81341256975287,106.17941262267554,111.06421920546917,105.28725272805359,103.49653267109711,101.65238599630416,115.10380714760926,108.42916824137387,108.06794315051964,109.7069026490895,115.22095788174082,105.06599515098877,104.45497145924453,119.92295110567274,106.03891501558341,107.33434060197985,112.88570230260461,105.63518788487872,114.66106047913044,105.29250330903017,107.78347744609462,99.08762183501332,101.87898667545863,105.55686195060534,120.24358147930904,109.5544375411649,110.38626514925414,111.41697843074068,112.67118265541957,113.10938985846998,115.1632656721027,113.92812438874876,109.56440872634697,111.51948119461102,109.10712808179275,109.44572759565824,105.34110010501482,103.06000013282646,102.81872642912492,111.12024206324226,107.18665376249876,126.05934198069461,100.63207424040476,113.07550956449961,113.01430212664938,116.74791680513084,116.79272014679471,108.7855799141568,106.66093549403404,100.11804596731422,109.53533008827071,119.27734561133866,111.67613016096435,96.76951224720528,104.77887083766888,109.19074984934089,104.12196299669797,108.86000678177054,109.58063280420421,119.274500361548,113.68982471221122,97.7957642124848,107.39167933827986,106.17883256773811,113.06072663758678,105.54390463528992,103.46666627135771,100.13443608448426,115.55237331829176,118.75790337084548,93.89764075048578,108.78423900044655,110.86909401589973,109.54733404211123,103.94326601614176,114.45374478602878,109.29901267458784,118.04422805717635,103.49258806594378,117.0659508093255,99.04870786224514,106.65726585198732,107.62488718771218,107.93365658192964,108.77936707804969
Asellia_tridens,101.91597267201314,112.70485289761655,78.90163737807418,118.34451834805212,0.0,89.28350542648813,111.29080379693758,104.33997145611383,101.95475688415337,104.08907999325834,104.05161964902786,95.16203534853678,101.506985982753,105.69821003842799,102.35595701340162,106.97749599500781,108.32100917974316,89.1268692210311,105.0991840820971,105.24538303543954,96.84668518412582,110.17119725171975,102.49975303603048,109.95282258082368,115.6655289207819,117.4786527384709,100.39424373351973,102.00709912021162,97.30975057786841,111.8711370280896,108.85797659950548,102.67253608927777,97.47495799425135,118.88833140106874,107.86384329383299,96.088384204107,107.27387742095819,104.88476123635559,90.97978516273935,102.57240610835683,99.4579176130163,106.9595856167035,107.72650509991999,101.5154689343788,112.81342837629106,100.39635115658348,100.32386190786724,102.67541539177105,110.09273306867958,88.56848919982727,104.4901956271562,108.71937558874933,105.15124364229939,106.24346542609258,99.56333805218017,103.04713586437828,104.13165508448597,110.35597918478044,110.6023846488623,99.59105804810314,106.35038482319142,107.47847369338031,109.91214638483358,105.27099922923297,109.79241721861344,110.18701459729495,111.39625693412955,108.42845108577498,103.91749457012938,104.83851375948049,100.15954983054469,106.3233686220598,86.18689881733579,103.34405116821195,99.68324011877684,73.95290330103055,93.29534088902531,94.94223649781603,100.31383690775755,116.86150802630888,102.6262571135696,103.2110070653191,92.58568214496552,87.760800984467,105.6305316439315,77.39550145262228,110.33680651789872,100.95960316959786,115.94716215037354,106.48596932156283,107.25224195974995,103.6067696201683,112.09742251850392,109.79453466486171,82.79803906944505,93.4695414026345,107.03496549756932,97.35178097481523,101.34180235713379,107.64942711413552,112.39438189834776,109.5760220281294,107.14071032298669,97.10855400762313,113.29099231382446,90.66376252073016,108.02897327982772,97.46851763491662,106.63462660234327,105.83580252206254,105.78980246350136,98.20567541353694,102.99056332236859,107.55598685482121,100.90126381242494,107.2334277962272,96.57208946157056,106.92892029940306,116.70274160140546
Aonyx_cinerea,91.30998993681727,99.61041062459168,96.67440817452723,109.88719423261156,89.28350542648813,0.0,102.21249082564238,92.90740699417594,98.96202114980122,88.9301633771044,99.58365636869775,95.70076043585433,88.31055415609626,96.54509599439379,92.9227806643175,94.1605080929387,98.56952652886437,89.92211389855844,93.44807101081791,101.15975901199914,100.50511450315281,96.73716910057018,98.06365576009838,100.52322850863001,99.86151502469639,101.53385106278697,96.07011889690739,99.76330135596545,93.03087722057509,99.47762193948674,96.47881873019006,97.08252718312163,82.7934474039251,98.34882021915023,98.44228155060279,100.69708358190891,97.73327567582457,82.29765342495331,86.17596393219408,96.03192060299145,90.7946213452031,97.31299394635191,101.84224554975395,96.77608449252989,109.31449465123806,94.45028888921614,95.95178562530907,97.54888974913135,101.72746016185624,86.3299809491549,94.16493091973058,100.96598378230117,94.32176903405396,91.97063949772968,96.50668841296441,94.26048032677255,93.2249289973984,99.97262319903338,99.2589711280352,90.4517029824838,94.33294179435921,94.79568143164381,98.01817908744171,90.48104241185189,98.29268267041184,94.05716436003215,104.0993281278701,95.01701072001399,98.62570176739221,98.54120602089017,87.50671663465228,100.40577434930739,94.62263026552712,101.19981692215813,97.88573141785838,103.84829441695983,97.45106807229737,101.45575839157344,86.7638361503507,106.28419831080589,98.32836796207607,92.2274782970585,81.81930385570752,89.78265002699106,94.45730787742913,97.41840587656502,101.07565270593034,93.03308553955395,98.27736471475018,106.97590632359845,101.65750940500344,96.64844313264365,107.67238845456444,98.45127669504785,89.74750188198075,90.61090366907925,95.47466248400538,89.62187681385406,93.48056544892738,96.81661008479165,101.66687159109657,107.1797063407767,99.54735061076417,100.59040564600676,105.00446859339931,97.48235215468733,97.22524860685664,97.06261550456367,97.54050217530656,90.22551561882115,93.45182087118522,99.97907686040651,105.00682401261545,99.78246483968513,98.82551200269626,95.14348177970211,95.03543843181305,93.23684022902984,101.5136872375189
Papio_hamadryas,102.9285239417836,109.55619523328383,109.93055602224521,114.43982177672042,111.29080379693758,102.21249082564238,0.0,106.6435972193085,107.19025925460775,101.69197770030625,110.41646053842581,104.70050262911393,99.52916296384308,104.10884821822512,95.01487110441475,103.3300735388211,104.15531743055563,102.49283213910883,102.32854828153972,108.81503944687248,112.61544263080809,100.19456561636035,109.12952901809638,110.35781008382304,95.53865402554969,106.72303056145445,107.7436660333165,107.2448950131663,107.39644884584436,105.09690076846796,106.76481617700355,107.11870224038634,100.63224833410854,103.21451641289494,109.72314805671337,114.61393169902709,104.97552733311443,98.2740400736557,103.58844167553734,106.66338224927877,105.92918289548875,104.98302273798656,117.11322440519282,100.5465650499741,108.92715386544012,103.79381402199472,109.4921886424946,103.04371569304234,115.38064809869134,102.72005669195505,103.91174570156002,98.97308302361387,99.91029550405202,102.21235941187734,102.26989836245014,104.03415051260792,103.69815561624087,113.82522818860491,104.42683627942895,98.1238905940684,102.0375001878227,99.82749749769114,95.57187191753263,91.17346638332768,104.21159600271262,91.43628770382817,93.96928848535018,91.86834810527522,101.02795171199129,98.87460555880449,103.33578483324796,110.9604113593931,110.73887141836516,105.3095349186804,112.93529101567944,125.24215253894015,105.20307383585084,112.33170736512712,103.44227742501846,106.94876976414034,100.41429264419094,103.17117306151691,102.00021027694311,109.94325397739223,105.29712662093465,115.32562844354777,107.14700960355731,105.28678561235249,102.78415781168258,110.5754310899496,113.1393952573189,103.26371341052301,108.50328606762223,101.86415746343232,106.82928157447893,105.92343219130143,105.17396275567795,107.05240161169972,103.05087063090927,100.10624575640914,112.753116476992,114.2880442471464,101.10140406110574,109.54272303789824,108.7174296146095,112.6184358207048,101.20463138679682,103.586336315473,104.36811935379747,104.78124387505117,102.23651698008493,105.16673423188743,111.58494668887573,94.71337856966117,108.35264422553864,102.95454669901812,104.30408043314273,102.4690840096223,106.89044606427817
Cervus_elaphus,105.55458639581474,110.27282219254201,109.73486818040053,121.04553877658219,104.33997145611383,92.90740699417594,106.6435972193085,0.0,112.86776909676932,102.88805360266953,112.78438841142327,94.60701521367932,102.92484308340244,106.19695603132081,104.30432569002987,106.47090632042702,105.31123874099026,107.97815022250072,107.58735677925965,108.26140765308433,115.97802045773669,103.28359380762404,114.73783159121953,114.47463159444536,105.871505753293,105.90375789754266,108.76867499152134,106.24512034173006,91.00177697066053,111.45678363831613,108.9178546383541,108.5884143017766,98.5443750167266,98.08583050675253,111.11786971085348,115.96385533099576,108.6285586236559,100.0270351137876,105.82242405141352,113.84591964121367,95.06018918689595,108.73779972404445,116.5629437882032,97.02762009038578,115.58487656046414,101.14669073074464,109.61516986414787,97.37917967802653,111.75741053326402,107.61785914630738,89.19075072771734,108.39547512176136,97.42838784917475,105.79815273713596,105.37452305144767,108.28354431646365,107.4877741485814,117.79364039951469,95.4755368075619,101.52767344250306,102.3664592768981,106.9732998175508,104.83565366849055,99.08464477869965,106.17598142518949,98.64882245652461,109.5866825075883,105.06189932967658,105.51035655658981,105.04801477252853,105.68935090834282,112.59058015414023,106.64009486862628,109.68986474474127,111.40215657471096,119.12375812829572,108.92244547582484,116.14228084117157,99.50196982368709,100.90625510439735,94.86289948810024,105.79320290702469,103.88902440171391,106.26588800279706,109.31296825730209,110.50148485749665,111.09801469174508,111.4688178712925,105.97549158709647,108.3326093440904,115.37260379314354,110.94536117945756,118.23910257875474,106.36299343402649,106.70625335769878,109.98779879188962,110.4214484603313,106.14495728872521,98.98853474648732,109.43898543823926,117.75756340240392,118.98422335456496,102.48624210988538,102.99724742774515,118.83334317422728,112.62785896378666,104.9113793269945,107.93780230021204,107.4241792684125,104.70854013996856,111.62413374081649,98.78518486433674,113.7153194557087,107.05633145526781,108.96792145058276,107.97017868047529,92.47882383319924,107.2414695236489,96.50471368678984
Aepyprymnus_rufescens,100.04670960828918,103.23128197754666,99.56807116369798,102.43397940913323,101.95475688415337,98.96202114980122,107.19025925460775,112.86776909676932,0.0,97.89739085778541,102.10000720602818,105.07529588217899,98.69618043965416,98.50858944459667,102.12612876783311,99.73464115973584,101.83301376141588,96.65791350997665,98.57870082673186,103.20275316848267,104.67696007225706,107.40824578170827,103.2177148352267,102.03850224642424,104.12947710363528,111.24315395666234,101.40043711770892,96.03358703462993,108.35908883266558,108.18679982568557,106.0255772166455,96.1485163921115,96.83872773384452,108.65982878511205,103.68222288001847,104.55402576272644,101.59323074995926,98.77979750891453,96.92059166746594,99.3182657415571,108.6766420601673,101.38268412796504,100.54152837465712,110.84885834416454,100.15448153164674,106.98592592944337,96.91331131371194,103.33580676280273,103.24969250101594,97.6287334346157,108.78614394591209,105.52814396497624,104.22718242593923,99.07797189405355,97.76293934264984,96.91895951810811,100.77136212457708,108.43757251737843,111.81711757435582,100.10006080569696,102.7621734638457,100.99909282945443,103.4968010518013,102.40874679187414,107.1471448003238,104.36114175426333,105.4446308676255,103.01409457989195,101.05679282684022,105.81306146517325,97.54775627339151,101.45082850466363,102.78120431030933,101.12451152143959,97.93132806448064,116.2952469836922,101.88699446694571,100.70894429017766,101.64419445925533,108.23547291099693,107.1713715025454,102.30211614854129,98.51559709923977,97.23668853958607,101.76061464375378,109.9425082023412,104.56534881696273,100.6574697048835,97.74569745566573,107.26349624158576,103.05311991570785,96.54629879378082,98.27728498324278,103.43884286721973,105.84575644443782,99.18497912554757,99.84441188962961,102.60977229802353,102.20628877657339,107.44699722766485,104.51038203803878,104.65499697861874,106.11964732817296,110.84748964316731,108.48386439906909,105.31243432203553,105.44702548345654,100.51339209894182,102.68837048017186,103.62236326244135,96.18285079770155,106.44824360075037,101.75924585465452,101.00803172028009,100.04929072418007,102.4007557031527,105.24490342835153,100.49975453962725,110.42517270871198
Vulpes_cana,97.99695514733679,103.2324462248651,105.58312546723495,106.2335454862193,104.08907999325834,88.9301633771044,101.69197770030625,102.88805360266953,97.89739085778541,0.0,105.43521332032236,104.69599259033109,88.40308036899297,94.83708773170271,92.66334629355731,96.14663012559453,95.94994511141955,98.60232864501525,92.29869121847287,101.7406864874684,108.69614135947474,98.33002503176097,105.82371596249237,101.30972034503259,97.35465433953664,101.70152143898471,98.25391315103674,94.51675056631541,99.83265592538089,99.06089080333086,102.02496756323596,99.48584468866966,93.5527266060299,101.25226128807984,100.29527024599832,108.90002367497095,98.33068571426423,90.63589606635983,93.45239707041429,101.6849624859011,102.02317198443649,96.61560556610038,106.8569090360864,106.57891410871946,103.85305508629118,100.05446697403504,101.55715186085541,102.08190987870205,109.37095718325443,96.4921051868714,101.00433197117758,100.23939801157599,98.64088515474788,96.13745350096889,93.57910636579575,91.13346490840681,98.40704174111758,103.57185736324875,101.40049379025271,90.70518684149557,92.27496615429399,93.85650594764344,99.15629614547383,91.96915562395246,100.18927560363372,104.04013170685457,104.82207004808973,97.88913307711563,96.71590120856231,98.29251761661878,89.13532278827014,98.8010625276017,103.22178617585483,99.95285079387962,103.64443990836546,123.33063495618114,99.84270266759748,112.64633627421983,91.62414841967575,108.07817467702222,106.58073517369462,100.12593242423456,92.4390609782735,98.46402835431314,97.55253024060981,111.71638497563973,102.14624321263908,95.89496653022007,95.59721827334621,109.47752447851683,107.33443557454855,97.82899521806786,99.45072088000916,99.27268144101932,106.7029897006917,103.36981861122672,97.3614372888894,96.38047211186132,98.58879510721118,95.26336933726043,97.92571173623138,110.4553171147844,102.31274668050352,110.6422087161894,111.06308713637002,104.03515243345151,100.58198065519333,98.60622417863095,96.91843415240697,102.63686960615766,90.60154988032306,100.99650294335473,100.29214042529034,96.18977217421912,102.6333518987578,98.16905419509739,96.89068396818367,96.50630456514192,103.25171884948003
