thirdRootVolume,Addax_nasomaculatus,Dasyprocta_leporina,Chaetophractus_villosus,Artibeus_jamaicensis,Asellia_tridens,Aonyx_cinerea,Papio_hamadryas,Cervus_elaphus,Aepyprymnus_rufescens,Vulpes_cana,Nannospalax_ehrenbergi,Tursiops_truncatus,Eulemur_fulvus,Capra_nubiana,Cebus_olivaceus,Hydrochoerus_hydrochaeris,Caracal_caracal,Carollia_perspicillata,Felis_catus,Sciurus_anomalus,Chaerephon_plicatus,Pan_troglodytes,Chinchilla_lanigera,Axis_axis,Colobus_guereza,Vulpes_vulpes,Erinaceus_concolor,Tupaia_glis,Bos_taurus,Myocastor_coypus,Cynopterus_brachyotis,Octodon_degus,Madoqua_kirkii,Equus_asinus,Eonycteris_spelaea,Eptesicus_fuscus,Dama_dama,Vulpes_zerda,Mustela_putorius,Rousettus_aegyptiacus,Giraffa_camelopardalis,Capra_aegagrus,Acomys_russatus,Gorilla_gorilla,Macropus_giganteus,Chlorocebus_aethiops,Lepus_timidus,Ursus_thibetanus,Hipposideros_armiger,Mellivora_capensis,Equus_caballus,Alouatta_caraya,Homo_sapiens,Hyaena_hyaena,Procavia_capensis,Axis_porcinus,Felis_chaus,Phascolarctos_cinereus,Lama_glama,Lemur_catta,Panthera_pardus,Lycaon_pictus,Macaca_fascicularis,Macaca_nigra,Macaca_silenus,Macaca_leonina,Mandrillus_sphinx,Lophocebus_albigena,Dolichotis_patagonum,Callithrix_pygmaea,Suricata_suricatta,Meriones_tristrami,Miniopterus_schreibersii,Herpestes_ichneumon,Mus_musculus,Myotis_emarginatus,Myotis_myotis,Myotis_vivesi,Nasua_nasua,Equus_hemionus,Pongo_abelii,Oryx_leucoryx,Lutra_lutra,Funambulus_pennantii,Pecari_tajacu,Pipistrellus_kuhlii,Hystrix_indica,Cynomys_ludovicianus,Pteropus_lylei,Oryctolagus_cuniculus,Rattus_norvegicus,Macropus_rufus,Macropus_parryi,Ailurus_fulgens,Rhinolophus_ferrumequinum,Rhinopoma_microphyllum,Felis_margarita,Hemiechinus_auritus,Ovis_aries,Symphalangus_syndactylus,Cavia_porcellus,Acomys_cahirinus,Saimiri_sciureus,Stenella_coeruleoalba,Sturnira_lilium,Tadarida_teniotis,Saguinus_oedipus,Saguinus_imperator,Saguinus_midas,Tapirus_terrestris,Eudorcas_thomsonii,Panthera_tigris,Desmodus_rotundus,Chlorocebus_pygerythrus,Microtus_guentheri,Sus_scrofa,Connochaetes_taurinus,Canis_lupus,Equus_burchellii
Myocastor_coypus,3.0359665919133367,0.13730963707714872,0.2887855157855279,1.4824900678827637,2.0097511461545228,0.7235057838672412,2.7582660678174187,3.5787721117956623,0.538127698438118,0.06293686817753485,1.357002949385846,9.217941321064323,0.1721863693635687,2.142613666053082,1.5331472955042287,1.1220904046429045,1.4882345106970787,1.7821893020844684,0.3191384072912598,0.7269620202652936,1.911184644151474,4.704623244572936,0.8966632499888851,2.576385154448171,1.86246542180062,0.782899881655351,1.1981885785136825,1.3850023778929215,4.426965129643394,0.0,1.495709234757034,1.3131827148217734,0.7219703799449473,4.535224838865709,1.540900509675518,1.9563485386862216,3.1439984451234735,0.011817252917118548,0.8222893091889485,1.2995972928862378,5.975055192625201,1.9881707384286482,1.6766856793922713,4.744800925840547,0.9987808261753637,1.3550627282654375,0.5495468691292227,3.5446349052640307,1.7176070867633109,1.279036027141217,5.715095033379294,1.40655065198416,8.010211757971083,2.051813940771638,0.05977237972028315,0.2855022858553,1.0908463831638402,0.05664244781880168,3.4449577169858623,0.3329474570446731,2.5810840351908686,2.4119331185166626,1.544126223203876,1.8796108515623273,1.4752241748909953,1.900636460177083,2.5038909071347693,2.5776754115961222,0.37701938273022373,0.90020568033814,0.2998639149618624,1.561257820681228,1.897439005335552,0.30216268593719686,1.8041901035273615,1.9014615256757892,1.798101497233773,1.8601983998696943,0.7258468749621617,4.2298170098982,4.690876984636587,2.505200262728442,0.907384907626308,1.368550384600837,1.873835989567814,1.853778563179936,0.6775669207709183,0.8861437053431989,0.7268557950330585,0.4711047240876356,1.3763123785909164,0.9238775055641101,0.38010517097263063,0.9847568083722611,1.8601868067179705,1.8471081696398457,0.6841249459829946,1.3921751860596838,2.296210636108864,2.459345276405735,1.0089077260400756,1.643942690128968,0.529539417934576,6.759867398746873,1.7559614219406112,1.8062462791230738,0.3633316646793707,0.35542748247153644,0.3806230922281446,3.044409115894237,1.6059379308596937,3.7899222356513866,1.6207007016669945,1.5647643163952591,1.6941256603210142,2.4787976605508084,4.3402162316050354,2.098528797303471,5.7113497441409855
Cynopterus_brachyotis,4.531675826670371,1.6330188718341827,1.206923718971506,0.013219166874270383,0.5140419113974886,2.219215018624275,4.253975302574452,5.074481346552696,0.9575815363189161,1.5586461029345688,0.138706285371188,10.713650555821356,1.6678956041206028,3.638322900810116,3.028856530261263,2.6177996393999385,2.9839437454541127,0.28648006732743414,1.8148476420482937,0.7687472144917405,0.41547540939443994,6.20033247932997,0.599045984768149,4.072094389205205,3.358174656557654,2.278609116412385,0.29752065624335133,0.11070685686411263,5.922674364400428,1.495709234757034,0.0,0.1825265199352607,2.2176796147019813,6.030934073622743,0.045191274918483904,0.46063930392918745,4.639707679880508,1.5075264876741525,0.6734199255680857,0.19611194187079636,7.4707644273822345,3.4838799731856818,0.1809764446352371,6.240510160597581,2.4944900609323977,2.8507719630224715,0.9461623656278114,5.040344140021065,0.22189785200627676,2.774745261898251,7.210804268136329,2.902259886741194,9.505920992728116,3.547523175528672,1.4359368550367508,1.210206948901734,2.586555617920874,1.5523516825758357,4.940666951742896,1.828656691801707,4.076793269947903,3.907642353273697,3.0398354579609097,3.3753200863193613,2.9709334096480293,3.396345694934117,3.9996001418918032,4.073384646353157,1.8727286174872577,0.5955035544188941,1.1958453197951715,0.06554858592419388,0.401729770578518,1.7978719206942309,0.30848086877032743,0.4057522909187551,0.3023922624767389,0.3644891651126603,2.2215561097191956,5.725526244655235,6.186586219393622,4.000909497485476,2.403094142383342,0.127158850156197,3.369545224324848,0.35806932842290184,2.1732761555279523,0.6095655294138352,0.7688534397239756,1.0246045106693984,0.11939685616611795,2.419586740321144,1.8758144057296646,2.480466043129295,0.36447757196093644,0.3513989348828116,2.1798341807400288,0.10353404869735028,3.791919870865898,3.955054511162769,0.4868015087169585,0.1482334553719339,2.02524865269161,8.255576633503907,0.2602521871835771,0.3105370443660395,1.1323775700776633,1.1402817522854976,1.1150861425288894,4.540118350651271,3.1016471656167277,5.285631470408421,0.12499146690996044,3.060473551152293,0.1984164255639801,3.974506895307843,5.835925466362069,3.5942380320605056,7.2070589788980195
Octodon_degus,4.34914930673511,1.4504923518989221,1.0243971990362455,0.16930735306099032,0.6965684313327494,2.0366884986890144,4.071448782639192,4.891954826617436,0.7750550163836554,1.3761195829993083,0.04382023456407269,10.531124035886096,1.485369084185342,3.4557963808748546,2.846330010326002,2.4352731194646777,2.8014172255188523,0.46900658726269484,1.6323211221130334,0.5862206945564798,0.5980019293297006,6.017805959394709,0.41651946483288826,3.889567869269944,3.175648136622393,2.0960825964771246,0.11499413630809063,0.07181966307114807,5.740147844465167,1.3131827148217734,0.1825265199352607,0.0,2.035153094766721,5.8484075536874816,0.2277177948537446,0.6431658238644482,4.457181159945246,1.324999967738892,0.49089340563282496,0.03698757164554985,7.288237907446973,3.301353453250421,0.3635029645704978,6.05798364066232,2.311963540997137,2.668245443087211,0.7636358456925507,4.857817620085804,0.40442437194153746,2.5922187419629905,7.0282777482010665,2.7197333668059334,9.323394472792858,3.364996655593411,1.2534103351014902,1.0276804289664734,2.404029097985614,1.369825162640575,4.758140431807636,1.6461301718664465,3.8942667500126418,3.7251158333384358,2.857308938025649,3.1927935663841005,2.7884068897127685,3.2138191749988563,3.8170736219565424,3.8908581264178954,1.6902020975519971,0.41297703448363343,1.0133187998599111,0.24807510585945458,0.5842562905137787,1.6153454007589703,0.49100738870558813,0.5882788108540158,0.4849187824119996,0.547015685047921,2.0390295897839352,5.542999724719974,6.00405969945836,3.818382977550215,2.220567622448081,0.05536766977906371,3.1870187043895872,0.5405958483581625,1.9907496355926917,0.42703900947857454,0.5863269197887149,0.8420779907341378,0.06312966376914275,2.237060220385884,1.693287885794404,2.2979395231940343,0.5470040918961971,0.5339254548180723,1.997307660804768,0.07899247123791042,3.6093933509306373,3.7725279912275083,0.3042749887816978,0.3307599753071946,1.8427221327563494,8.073050113568645,0.4427787071188378,0.4930635643013002,0.9498510501424027,0.957755232350237,0.9325596225936288,4.35759183071601,2.919120645681467,5.10310495047316,0.30751798684522114,2.8779470312170323,0.3809429454992408,3.7919803753725816,5.653398946426808,3.4117115121252444,7.024532458962758
Madoqua_kirkii,2.3139962119683894,0.5846607428677986,1.0107558957304752,2.204460447827711,2.73172152609947,0.0015354039222938987,2.0362956878724714,2.856801731850715,1.2600980783830653,0.6590335117674124,2.0789733293307933,8.495970941119376,0.5497840105813786,1.4206432861081346,0.8111769155592814,0.40012002469795727,0.7662641307521314,2.5041596820294156,0.4028319726536875,1.4489324002102408,2.633155024096421,3.982652864627988,1.6186336299338324,1.8544147745032236,1.1404950418556727,0.06092950171040368,1.9201589584586298,2.1069727578378687,3.704994749698446,0.7219703799449473,2.2176796147019813,2.035153094766721,0.0,3.813254458920761,2.2628708896204652,2.678318918631169,2.422028065178526,0.7101531270278287,1.5442596891338958,2.0215676728311847,5.253084812680253,1.2662003584837007,2.3986560593372186,4.0228305458956,0.2768104462304164,0.6330923483204902,1.27151724907417,2.8226645253190834,2.439577466708258,0.5570656471962696,4.9931246534343465,0.6845802720392127,7.288241378026136,1.3298435608266908,0.7817427596652304,1.0074726658002473,0.3688760032188929,0.6653279321261456,2.722987337040915,0.3890229229002742,1.8591136552459213,1.6899627385717153,0.8221558432589287,1.15764047161738,0.753253794946048,1.1786660802321358,1.781920527189822,1.855705031651175,0.34495099721472355,1.6221760602830873,1.0218342949068098,2.2832282006261755,2.619409385280499,0.4198076940077504,2.526160483472309,2.6234319056207367,2.5200718771787205,2.5821687798146415,0.09235420219066685,3.5078466299532534,3.9689066046916395,1.7832298827834947,0.29024247199726494,2.0905207645457846,1.1518656096228668,2.575748943124883,0.04440345917402899,1.6081140852881461,1.4488261749780058,1.1930751040325829,2.098282758535863,0.20190712561916277,0.34186520897231665,0.2627864284273138,2.5821571866629176,2.569078549584793,0.4127523338918049,2.1141455660046313,1.5742402561639168,1.7373748964607878,1.730878105985023,2.3659130700739155,0.19243096201037124,6.037897018801925,2.4779318018855587,2.528216659068021,1.085302044624318,1.0773978624164837,1.102593472173092,2.3224387359492895,0.8839675509147464,3.0679518557064394,2.342671081611942,0.8427939364503119,2.4160960402659617,1.7568272806058611,3.6182458516600877,1.376558417358524,4.989379364196038
Equus_asinus,1.4992582469523716,4.397915201788559,4.824010354651236,6.017714906748472,6.544975985020231,3.811719054998467,1.7769587710482901,0.956452727070046,5.073352537303826,4.472287970688173,5.892227788251555,4.6827164821986145,4.363038469502139,2.3926111728126265,3.0020775433614797,3.413134434222804,3.0469903281686297,6.317414140950177,4.216086431574449,5.262186859131002,6.446409483017183,0.16939840570722708,5.431888088854594,1.9588396844175375,2.6727594170650883,3.7523249572103574,5.733413417379391,5.920227216758629,0.10825970922231498,4.535224838865709,6.030934073622743,5.8484075536874816,3.813254458920761,0.0,6.076125348541226,6.49157337755193,1.3912263937422351,4.52340758594859,5.357514148054657,5.834822131751946,1.4398303537594916,2.54705410043706,6.211910518257979,0.2095760869748382,3.5364440126903447,3.180162110600271,5.084771707994931,0.9905899336016777,6.252831925629019,3.2561888117244915,1.1798701945135854,3.1286741868815486,3.474986919105375,2.4834108980940703,4.594997218585991,4.820727124721008,3.444378455701868,4.478582391046906,1.090267121879846,4.202277381821036,1.9541408036748398,2.123291720349046,2.991098615661832,2.655613987303381,3.060000663974713,2.6345883786886253,2.031333931730939,1.9575494272695861,4.158205456135485,5.435430519203848,4.835088753827572,6.096482659546936,6.432663844201261,4.233062152928511,6.33941494239307,6.436686364541497,6.333326336099481,6.395423238735403,3.8093779639035468,0.30540782896750773,0.15565214577087882,2.0300245761372664,3.6278399312394,5.903775223466545,2.6613888492978943,6.3890034020456445,3.85765791809479,5.4213685442089075,5.262080633898767,5.0063295629533435,5.911537217456625,3.611347333301598,4.155119667893078,3.5504680304934473,6.395411645583679,6.3823330085055545,3.851099892882714,5.927400024925392,2.2390142027568443,2.0758795624599733,5.544132564905784,6.179167528994676,4.005685420931132,2.224642559881164,6.291186260806319,6.341471117988782,4.8985565035450795,4.890652321337244,4.915847931093853,1.4908157229714716,2.9292869080060147,0.7453026032143217,6.155925540532703,2.9704605224704492,6.229350499186722,2.0564271783149,0.19500860726067337,2.436696041562237,1.1761249052752767
Eonycteris_spelaea,4.576867101588855,1.6782101467526669,1.25211499388999,0.058410441792754286,0.4688506364790047,2.264406293542759,4.299166577492937,5.119672621471181,1.0027728112374,1.6038373778530528,0.1838975602896719,10.75884183073984,1.713086879039087,3.6835141757286,3.074047805179747,2.6629909143184225,3.0291350203725966,0.24128879240895024,1.860038916966778,0.8139384894102244,0.37028413447595604,6.245523754248453,0.6442372596866328,4.117285664123689,3.403365931476138,2.323800391330869,0.3427119311618352,0.15589813178259654,5.967865639318911,1.540900509675518,0.045191274918483904,0.2277177948537446,2.2628708896204652,6.076125348541226,0.0,0.41544802901070355,4.684898954798991,1.5527177625926365,0.7186112004865695,0.24130321678928027,7.515955702300718,3.529071248104166,0.1357851697167532,6.2857014355160645,2.5396813358508816,2.8959632379409554,0.9913536405462954,5.085535414939549,0.17670657708779286,2.819936536816735,7.255995543054812,2.9474511616596777,9.551112267646602,3.592714450447156,1.4811281299552348,1.255398223820218,2.631746892839358,1.5975429574943196,4.98585822666138,1.873847966720191,4.121984544866386,3.952833628192181,3.0850267328793937,3.4205113612378453,3.0161246845665133,3.441536969852601,4.044791416810288,4.11857592127164,1.9179198924057417,0.640694829337378,1.2410365947136555,0.042175228674572296,0.3565384956600341,1.8430631956127148,0.26328959385184353,0.3605610160002712,0.257200987558255,0.31929789019417637,2.2667473846376796,5.770717519573719,6.231777494312105,4.04610077240396,2.448285417301826,0.1723501250746809,3.414736499243332,0.312878053504418,2.2184674304464362,0.6547568043323191,0.8140447146424594,1.0697957855878824,0.16458813108460182,2.4647780152396277,1.9210056806481486,2.525657318047779,0.31928629704245254,0.3062076599643277,2.2250254556585123,0.14872532361583418,3.837111145784382,4.000245786081253,0.5319927836354423,0.10304218045344998,2.070439927610094,8.30076790842239,0.21506091226509322,0.2653457694475556,1.1775688449961472,1.1854730272039815,1.1602774174473733,4.585309625569755,3.1468384405352117,5.330822745326905,0.07980019199147653,3.105664826070777,0.1532251506454962,4.019698170226326,5.881116741280553,3.6394293069789896,7.252250253816503
Eptesicus_fuscus,4.992315130599558,2.09365817576337,1.6675630229006937,0.47385847080345783,0.053402607468301166,2.679854322553463,4.714614606503639,5.5351206504818835,1.4182208402481034,2.0192854068637565,0.5993455893003754,11.174289859750544,2.12853490804979,4.098962204739303,3.4894958341904507,3.078438943329126,3.4445830493833003,0.1741592366017533,2.275486945977481,1.2293865184209278,0.045163894534747506,6.660971783259157,1.0596852886973362,4.532733693134392,3.8188139604868416,2.7392484203415726,0.7581599601725388,0.5713461607933001,6.383313668329615,1.9563485386862216,0.46063930392918745,0.6431658238644482,2.678318918631169,6.49157337755193,0.41544802901070355,0.0,5.100346983809694,1.9681657916033402,1.134059229497273,0.6567512457999839,7.9314037313114225,3.94451927711487,0.27966285929395035,6.701149464526768,2.9551293648615853,3.311411266951659,1.406801669556999,5.500983443950252,0.23874145192291069,3.2353845658274385,7.671443572065515,3.3628991906703813,9.966560296657306,4.00816247945786,1.8965761589659385,1.6708462528309216,3.047194921850062,2.0129909865050233,5.401306255672084,2.2892959957308947,4.537432573877091,4.368281657202885,3.5004747618900978,3.835959390248549,3.431572713577217,3.8569849988633047,4.46023944582099,4.534023950282344,2.3333679214164453,1.0561428583480814,1.6564846237243593,0.39509071800499357,0.05890953335066945,2.2585112246234185,0.15215843515886002,0.05488701301043236,0.15824704145244856,0.09615013881652718,2.682195413648383,6.186165548584422,6.647225523322809,4.461548801414664,2.86373344631253,0.5877981540853845,3.8301845282540357,0.17953167600227374,2.63391545945714,1.0702048333430225,1.229492743653163,1.485243814598586,0.5800361600953053,2.880226044250332,2.3364537096588522,2.9411053470584827,0.09616173196825101,0.10924036904637585,2.640473484669216,0.5641733526265378,4.252559174795086,4.415693815091957,0.947440812646146,0.31240584855725356,2.4858879566207976,8.716215937433095,0.20038711674561033,0.15010225956314793,1.5930168740068509,1.6009210562146852,1.575725446458077,5.000757654580458,3.5622864695459153,5.746270774337608,0.335647837019227,3.5211128550814808,0.26222287836520736,4.43514619923703,6.296564770291257,4.054877335989693,7.667698282827207
Dama_dama,0.10803185321013646,3.006688808046324,3.432783960909001,4.626488513006237,5.153749591277996,2.420492661256232,0.3857323773060548,0.43477366667218914,3.6821261435615913,3.081061576945938,4.501001394509319,6.07394287594085,2.9718120757599045,1.0013847790703914,1.6108511496192444,2.0219080404805685,1.6557639344263944,4.926187747207941,2.824860037832213,3.8709604653887664,5.055183089274947,1.5606247994494622,4.040661695112359,0.5676132906753023,1.2815330233228532,2.361098563468122,4.342187023637156,4.5290008230163945,1.2829666845199201,3.1439984451234735,4.639707679880508,4.457181159945246,2.422028065178526,1.3912263937422351,4.684898954798991,5.100346983809694,0.0,3.1321811922063545,3.9662877543124213,4.44359573800971,2.8310567475017265,1.155827706694825,4.820684124515744,1.6008024807170733,2.1452176189481094,1.7889357168580355,3.6935453142526957,0.4006364601405575,4.8616055318867835,1.8649624179822564,2.5710965882558208,1.7374477931393133,4.866213312847611,1.0921845043518352,3.2037708248437564,3.4295007309787735,2.053152061959633,3.0873559973046714,0.3009592718623891,2.8110509880788,0.5629144099326046,0.7320653266068105,1.5998722219195975,1.264387593561146,1.668774270232478,1.2433619849463902,0.6401075379887039,0.5663230335273509,2.7669790623932493,4.044204125461612,3.4438623600853355,4.7052562658047,5.041437450459026,2.841835759186276,4.948188548650834,5.045459970799262,4.942099942357246,5.004196844993168,2.4181515701613114,1.0858185647747274,1.546878539513114,0.6502294153666303,2.236613537497165,4.51254882972431,1.2701624555556592,4.99777700830341,2.4664315243525547,4.030142150466673,3.870854240156532,3.6151031692111086,4.520310823714389,2.220120939559363,2.7638932741508424,2.159241636751212,5.004185251841444,4.991106614763319,2.4598734991404787,4.536173631183156,0.847787809014609,0.6846531687177381,4.152906171163548,4.787941135252441,2.614459027188897,3.6158689536233988,4.8999598670640845,4.950244724246547,3.507330109802844,3.4994259275950093,3.5246215373516177,0.2421806663970001,1.5380605142637795,0.6459237905279135,4.764699146790467,1.5792341287282141,4.838124105444487,0.6652007845726647,1.1962177864815617,1.0454696478200018,2.567351299017512
Vulpes_zerda,3.024149338996218,0.12549238416003017,0.30060276870264646,1.4943073207998823,2.0215683990716413,0.7116885309501226,2.7464488149003,3.566954858878544,0.5499449513552366,0.05111961526041631,1.3688202023029645,9.206124068147204,0.16036911644645016,2.1307964131359634,1.5213300425871104,1.110273151725786,1.4764172577799601,1.794006555001587,0.30732115437414126,0.7387792731824121,1.9230018970685925,4.692805991655817,0.9084805029060037,2.5645679015310523,1.8506481688835015,0.7710826287382324,1.2100058314308013,1.39681963081004,4.415147876726275,0.011817252917118548,1.5075264876741525,1.324999967738892,0.7101531270278287,4.52340758594859,1.5527177625926365,1.9681657916033402,3.1321811922063545,0.0,0.834106562106067,1.3114145458033561,5.963237939708082,1.9763534855115295,1.6885029323093899,4.732983672923428,0.9869635732582451,1.343245475348319,0.5613641220463412,3.532817652346912,1.7294243396804294,1.2672187742240983,5.703277780462175,1.3947333990670414,7.998394505053966,2.0399966878545195,0.0715896326374017,0.29731953877241857,1.0790291302467216,0.04482519490168313,3.4331404640687437,0.32113020412755455,2.56926678227375,2.400115865599544,1.5323089702867574,1.8677935986452088,1.4634069219738768,1.8888192072599645,2.4920736542176507,2.5658581586790037,0.3652021298131052,0.9120229332552585,0.3116811678789809,1.5730750735983465,1.9092562582526706,0.2903454330200783,1.81600735644448,1.9132787785929077,1.8099187501508915,1.8720156527868128,0.7140296220450432,4.217999756981082,4.679059731719469,2.4933830098113234,0.8955676547091894,1.3803676375179557,1.8620187366506955,1.8655958160970545,0.6657496678537997,0.8979609582603174,0.7386730479501771,0.48292197700475414,1.3881296315080347,0.9120602526469915,0.3682879180555121,0.9729395554551425,1.872004059635089,1.8589254225569642,0.672307693065876,1.4039924389768024,2.2843933831917456,2.4475280234886165,1.0207249789571942,1.6557599430460865,0.5177221650174575,6.748050145829754,1.7677786748577298,1.8180635320401923,0.3751489175964893,0.367244735388655,0.39244034514526316,3.0325918629771182,1.5941206779425752,3.778104982734268,1.632517954584113,1.5529470634781406,1.7059429132381327,2.46698040763369,4.3283989786879165,2.0867115443863526,5.6995324912238665
Mustela_putorius,3.858255901102285,0.9595989462660972,0.5335037934034206,0.6602007586938152,1.1874618369655743,1.5457950930561895,3.580555377006367,4.40106142098461,0.2841616107508304,0.8852261773664833,0.5347136401968977,10.040230630253271,0.9944756785525172,2.96490297524203,2.355436604693177,1.9443797138318528,2.3105238198860274,0.9598999928955197,1.1414277164802082,0.09532728892365488,1.0888953349625257,5.526912553761884,0.0743739407999367,3.398674463637119,2.6847547309895683,1.6051891908442995,0.37589926932473433,0.562713068703973,5.249254438832342,0.8222893091889485,0.6734199255680857,0.49089340563282496,1.5442596891338958,5.357514148054657,0.7186112004865695,1.134059229497273,3.9662877543124213,0.834106562106067,0.0,0.4773079836972892,6.797344501814148,2.810460047617596,0.8543963702033227,5.567090235029495,1.821070135364312,2.177352037454386,0.27274244005972575,4.366924214452979,0.8953177775743624,2.1013253363301656,6.537384342568242,2.2288399611731085,8.832501067160033,2.8741032499605863,0.7625169294686653,0.5367870233336485,1.9131356923527887,0.8789317570077502,4.267247026174811,1.1552367662336214,3.403373344379817,3.234222427705611,2.366415532392824,2.7019001607512756,2.2975134840799436,2.7229257693660314,3.3261802163237175,3.3999647207850705,1.199308691919172,0.07791637114919153,0.5224253942270861,0.7389685114922795,1.0751496961466036,1.1244519951261454,0.981900794338413,1.0791722164868407,0.9758121880448245,1.037909090680746,1.54813618415111,5.052106319087149,5.5131662938255355,3.3274895719173903,1.7296742168152563,0.5462610754118886,2.6961252987567623,1.0314892539909877,1.4998562299598666,0.06385439615425043,0.09543351415588991,0.35118458510131284,0.5540230694019677,1.7461668147530587,1.202394480161579,1.8070461175612094,1.037897497529022,1.0248188604508972,1.506414255171943,0.5698858768707353,3.1184999452978124,3.2816345855946834,0.18661841685112718,0.8216533809400195,1.3518287271235243,7.5821567079358205,0.9336721127516627,0.9839569699341251,0.45895764450957777,0.466861826717412,0.4416662169608038,3.866698425083185,2.428227240048642,4.612211544840335,0.798411392478046,2.3870536255842074,0.8718363511320657,3.3010869697397567,5.162505540793983,2.9208181064924195,6.533639053329933
Rousettus_aegyptiacus,4.3355638847995746,1.4369069299633863,1.01081177710071,0.18289277499652598,0.7101538532682851,2.0231030767534786,4.0578633607036565,4.8783694046819,0.7614695944481197,1.3625341610637727,0.05923862908481474,10.51753861395056,1.4717836622498066,3.44221095893932,2.832744588390466,2.421687697529142,2.787831803583317,0.48259200919823053,1.6187357001774978,0.5726352726209442,0.6115873512652363,6.004220537459173,0.40293404289735263,3.875982447334409,3.1620627146868574,2.082497174541589,0.10140871437255497,0.08540508500668373,5.72656242252963,1.2995972928862378,0.19611194187079636,0.03698757164554985,2.0215676728311847,5.834822131751946,0.24130321678928027,0.6567512457999839,4.44359573800971,1.3114145458033561,0.4773079836972892,0.0,7.274652485511438,3.287768031314886,0.3770883865060335,6.044398218726784,2.298378119061601,2.6546600211516758,0.750050423757015,4.8442321981502685,0.41800979387707315,2.5786333200274547,7.014692326265531,2.7061479448703976,9.30980905085732,3.351411233657876,1.2398249131659547,1.0140950070309376,2.390443676050078,1.3562397407050395,4.7445550098721,1.632544749930911,3.880681328077106,3.711530411402901,2.8437235160901135,3.179208144448565,2.7748214677772327,3.2002337530633205,3.803488200021007,3.8772727044823596,1.6766166756164615,0.39939161254809774,0.9997333779243753,0.26166052779499027,0.5978417124493143,1.6017599788234347,0.5045928106411238,0.6018642327895515,0.4985042043475353,0.5606011069834567,2.0254441678483994,5.5294143027844385,5.990474277522825,3.8047975556146802,2.2069822005125457,0.06895309171459937,3.1734332824540514,0.5541812702936982,1.9771642136571561,0.4134535875430389,0.5727414978531792,0.8284925687986021,0.07795131390516911,2.223474798450348,1.6797024638588685,2.2843541012584985,0.5605895138317327,0.547510876753608,1.9837222388692324,0.09257789317344609,3.5958079289951015,3.7589425692919725,0.2906895668461621,0.3443453972427303,1.8291367108208139,8.05946469163311,0.4563641290543735,0.506648986236836,0.936265628206867,0.9441698104147014,0.9189742006580932,4.344006408780475,2.9055352237459315,5.0895195285376245,0.3211034087807568,2.8643616092814965,0.3945283674347765,3.7783949534370462,5.639813524491272,3.3981260901897095,7.010947037027222
Giraffa_camelopardalis,2.9390886007118637,5.837745555548051,6.263840708410728,7.457545260507963,7.984806338779722,5.251549408757959,3.216789124807781,2.3962830808295377,6.513182891063319,5.912118324447665,7.332058142011046,3.242886128439123,5.802868823261631,3.832441526572118,4.441907897120972,4.8529647879822955,4.486820681928121,7.75724449470967,5.6559167853339405,6.702017212890493,7.886239836776674,1.2704319480522646,6.871718442614085,3.398670038177029,4.11258977082458,5.192155310969849,7.173243771138883,7.36005757051812,1.5480900629818066,5.975055192625201,7.4707644273822345,7.288237907446973,5.253084812680253,1.4398303537594916,7.515955702300718,7.9314037313114225,2.8310567475017265,5.963237939708082,6.797344501814148,7.274652485511438,0.0,3.9868844541965522,7.651740872017471,1.2302542667846534,4.976274366449836,4.619992464359762,6.524602061754423,2.4304202873611693,7.692662279388511,4.696019165483984,0.357692331232776,4.56850454064104,2.035156565345883,3.923241251853562,6.034827572345483,6.2605574784805,4.884208809461359,5.918412744806399,2.5300974756393377,5.642107735580527,3.393971157434332,3.5631220741085365,4.430928969421323,4.095444341062873,4.499831017734205,4.074418732448117,3.4711642854904303,3.3973797810290782,5.598035809894976,6.875260872963341,6.2749191075870625,7.536313013306429,7.872494197960752,5.672892506688004,7.779245296152562,7.876516718300988,7.773156689858973,7.835253592494895,5.249208317663039,1.7452381827269994,1.2841782079886128,3.469854929896757,5.067670284998893,7.343605577226037,4.101219203057386,7.828833755805137,5.297488271854282,6.861198897968399,6.701910987658259,6.446159916712834,7.351367571216116,5.05117768706109,5.594950021652569,4.990298384252939,7.835241999343171,7.822163362265047,5.290930246642206,7.367230378684884,3.6788445565163364,3.5157099162194654,6.9839629186652745,7.618997882754168,5.445515774690624,0.7848122061216722,7.731016614565811,7.781301471748273,6.33838685730457,6.330482675096736,6.355678284853345,2.9306460767309632,4.369117261765506,2.1851329569738134,7.595755894292195,4.410290876229941,7.669180852946215,3.4962575320743916,1.634838961020165,3.876526395321728,0.26370544848421495
